Day,Date,Month,Season,Year,Hour,RestMH,MUMBAI,MH_STATE
1,23,1,1,2014,8,15379,1805,17184
1,23,1,1,2014,9,15510,2070,17580
1,23,1,1,2014,10,15712,2333,18045
1,23,1,1,2014,11,16005,2503,18508
1,23,1,1,2014,12,16212,2529,18741
1,23,1,1,2014,13,15794,2495,18289
1,23,1,1,2014,14,15686,2372,18058
1,23,1,1,2014,15,15341,2379,17720
1,23,1,1,2014,16,15329,2375,17704
1,23,1,1,2014,17,14867,2377,17244
1,23,1,1,2014,18,13347,2365,15712
1,23,1,1,2014,19,12875,2399,15274
1,23,1,1,2014,20,13069,2417,15486
1,23,1,1,2014,21,12975,2279,15254
1,23,1,1,2014,22,12286,2094,14380
1,23,1,1,2014,23,11985,1895,13880
1,23,1,1,2014,24,11870,1693,13563
1,24,1,1,2014,1,12091,1478,13569
1,24,1,1,2014,2,11761,1350,13111
1,24,1,1,2014,3,11727,1286,13013
1,24,1,1,2014,4,11642,1274,12916
1,24,1,1,2014,5,11806,1316,13122
1,24,1,1,2014,6,12793,1462,14255
1,24,1,1,2014,7,13047,1626,14673
1,24,1,1,2014,8,14337,1807,16144
1,24,1,1,2014,9,14682,2075,16757
1,24,1,1,2014,10,14811,2348,17159
1,24,1,1,2014,11,14931,2517,17448
1,24,1,1,2014,12,15091,2541,17632
1,24,1,1,2014,13,14874,2522,17396
1,24,1,1,2014,14,14701,2369,17070
1,24,1,1,2014,15,13970,2402,16372
1,24,1,1,2014,16,14205,2402,16607
1,24,1,1,2014,17,13523,2367,15890
1,24,1,1,2014,18,12340,2364,14704
1,24,1,1,2014,19,12960,2401,15361
1,24,1,1,2014,20,13141,2424,15565
1,24,1,1,2014,21,12763,2242,15005
1,24,1,1,2014,22,12104,2105,14209
1,24,1,1,2014,23,11952,1900,13852
1,24,1,1,2014,24,12061,1739,13800
2,25,1,1,2014,1,11894,1512,13406
2,25,1,1,2014,2,11836,1374,13210
2,25,1,1,2014,3,11735,1314,13049
2,25,1,1,2014,4,11581,1281,12862
2,25,1,1,2014,5,11794,1294,13088
2,25,1,1,2014,6,12590,1393,13983
2,25,1,1,2014,7,13381,1551,14932
2,25,1,1,2014,8,14245,1689,15934
2,25,1,1,2014,9,14624,1926,16550
2,25,1,1,2014,10,14860,2204,17064
2,25,1,1,2014,11,15007,2384,17391
2,25,1,1,2014,12,15330,2418,17748
2,25,1,1,2014,13,14871,2399,17270
2,25,1,1,2014,14,14869,2263,17132
2,25,1,1,2014,15,14847,2243,17090
2,25,1,1,2014,16,15090,2206,17296
2,25,1,1,2014,17,14300,2183,16483
2,25,1,1,2014,18,12847,2191,15038
2,25,1,1,2014,19,12787,2291,15078
2,25,1,1,2014,20,13117,2377,15494
2,25,1,1,2014,21,12670,2273,14943
2,25,1,1,2014,22,12330,2109,14439
2,25,1,1,2014,23,11892,1953,13845
2,25,1,1,2014,24,11945,1792,13737
3,26,1,1,2014,1,11728,1604,13332
3,26,1,1,2014,2,11753,1412,13165
3,26,1,1,2014,3,11659,1317,12976
3,26,1,1,2014,4,11807,1279,13086
3,26,1,1,2014,5,12074,1294,13368
3,26,1,1,2014,6,13020,1387,14407
3,26,1,1,2014,7,13337,1485,14822
3,26,1,1,2014,8,13735,1539,15274
3,26,1,1,2014,9,13809,1656,15465
3,26,1,1,2014,10,13325,1758,15083
3,26,1,1,2014,11,13072,1811,14883
3,26,1,1,2014,12,12949,1824,14773
3,26,1,1,2014,13,13165,1823,14988
3,26,1,1,2014,14,12707,1769,14476
3,26,1,1,2014,15,12683,1698,14381
3,26,1,1,2014,16,12778,1659,14437
3,26,1,1,2014,17,11946,1643,13589
3,26,1,1,2014,18,11081,1706,12787
3,26,1,1,2014,19,11251,1890,13141
3,26,1,1,2014,20,11632,2037,13669
3,26,1,1,2014,21,11286,2014,13300
3,26,1,1,2014,22,10908,1936,12844
3,26,1,1,2014,23,10727,1823,12550
3,26,1,1,2014,24,10437,1725,12162
1,27,1,1,2014,1,10903,1533,12436
1,27,1,1,2014,2,10819,1403,12222
1,27,1,1,2014,3,10213,1338,11551
1,27,1,1,2014,4,10599,1304,11903
1,27,1,1,2014,5,11140,1333,12473
1,27,1,1,2014,6,11828,1450,13278
1,27,1,1,2014,7,12620,1649,14269
1,27,1,1,2014,8,13483,1826,15309
1,27,1,1,2014,9,14619,2083,16702
1,27,1,1,2014,10,15571,2371,17942
1,27,1,1,2014,11,15717,2555,18272
1,27,1,1,2014,12,15627,2617,18244
1,27,1,1,2014,13,15147,2607,17754
1,27,1,1,2014,14,14349,2501,16850
1,27,1,1,2014,15,14719,2514,17233
1,27,1,1,2014,16,14871,2501,17372
1,27,1,1,2014,17,14090,2503,16593
1,27,1,1,2014,18,12875,2481,15356
1,27,1,1,2014,19,12992,2517,15509
1,27,1,1,2014,20,13250,2581,15831
1,27,1,1,2014,21,12726,2366,15092
1,27,1,1,2014,22,11989,2178,14167
1,27,1,1,2014,23,11763,2002,13765
1,27,1,1,2014,24,11991,1809,13800
1,28,1,1,2014,1,11912,1609,13521
1,28,1,1,2014,2,11579,1471,13050
1,28,1,1,2014,3,11547,1408,12955
1,28,1,1,2014,4,11663,1378,13041
1,28,1,1,2014,5,11905,1383,13288
1,28,1,1,2014,6,12295,1499,13794
1,28,1,1,2014,7,13314,1708,15022
1,28,1,1,2014,8,14158,1868,16026
1,28,1,1,2014,9,14935,2115,17050
1,28,1,1,2014,10,15450,2386,17836
1,28,1,1,2014,11,15313,2582,17895
1,28,1,1,2014,12,15310,2601,17911
1,28,1,1,2014,13,15136,2558,17694
1,28,1,1,2014,14,14825,2455,17280
1,28,1,1,2014,15,15308,2462,17770
1,28,1,1,2014,16,15239,2458,17697
1,28,1,1,2014,17,14449,2463,16912
1,28,1,1,2014,18,13281,2438,15719
1,28,1,1,2014,19,12923,2430,15353
1,28,1,1,2014,20,13448,2450,15898
1,28,1,1,2014,21,12968,2361,15329
1,28,1,1,2014,22,12507,2175,14682
1,28,1,1,2014,23,12062,1988,14050
1,28,1,1,2014,24,11889,1782,13671
1,29,1,1,2014,1,11986,1581,13567
1,29,1,1,2014,2,12087,1439,13526
1,29,1,1,2014,3,11659,1378,13037
1,29,1,1,2014,4,11884,1341,13225
1,29,1,1,2014,5,12131,1342,13473
1,29,1,1,2014,6,12677,1456,14133
1,29,1,1,2014,7,13532,1660,15192
1,29,1,1,2014,8,14701,1825,16526
1,29,1,1,2014,9,16083,2075,18158
1,29,1,1,2014,10,15700,2344,18044
1,29,1,1,2014,11,15605,2530,18135
1,29,1,1,2014,12,15779,2575,18354
1,29,1,1,2014,13,15503,2557,18060
1,29,1,1,2014,14,15360,2423,17783
1,29,1,1,2014,15,15196,2448,17644
1,29,1,1,2014,16,15129,2482,17611
1,29,1,1,2014,17,14619,2454,17073
1,29,1,1,2014,18,13684,2433,16117
1,29,1,1,2014,19,13239,2455,15694
1,29,1,1,2014,20,13864,2498,16362
1,29,1,1,2014,21,13354,2327,15681
1,29,1,1,2014,22,12278,2137,14415
1,29,1,1,2014,23,11931,1942,13873
1,29,1,1,2014,24,11669,1740,13409
1,30,1,1,2014,1,12202,1585,13787
1,30,1,1,2014,2,11911,1453,13364
1,30,1,1,2014,3,11989,1371,13360
1,30,1,1,2014,4,12426,1323,13749
1,30,1,1,2014,5,12769,1347,14116
1,30,1,1,2014,6,12712,1463,14175
1,30,1,1,2014,7,13539,1671,15210
1,30,1,1,2014,8,14763,1845,16608
1,30,1,1,2014,9,15235,2055,17290
1,30,1,1,2014,10,15725,2349,18074
1,30,1,1,2014,11,15769,2526,18295
1,30,1,1,2014,12,15932,2554,18486
1,30,1,1,2014,13,15561,2531,18092
1,30,1,1,2014,14,15208,2436,17644
1,30,1,1,2014,15,15114,2457,17571
1,30,1,1,2014,16,15289,2463,17752
1,30,1,1,2014,17,14397,2468,16865
1,30,1,1,2014,18,13098,2454,15552
1,30,1,1,2014,19,13140,2451,15591
1,30,1,1,2014,20,13621,2500,16121
1,30,1,1,2014,21,13399,2346,15745
1,30,1,1,2014,22,12534,2170,14704
1,30,1,1,2014,23,12066,1976,14042
1,30,1,1,2014,24,11917,1790,13707
1,31,1,1,2014,1,11586,1575,13161
1,31,1,1,2014,2,11884,1454,13338
1,31,1,1,2014,3,11795,1390,13185
1,31,1,1,2014,4,12009,1357,13366
1,31,1,1,2014,5,11744,1363,13107
1,31,1,1,2014,6,12698,1484,14182
1,31,1,1,2014,7,13923,1679,15602
1,31,1,1,2014,8,14496,1852,16348
1,31,1,1,2014,9,15087,2107,17194
1,31,1,1,2014,10,15904,2375,18279
1,31,1,1,2014,11,15535,2570,18105
1,31,1,1,2014,12,15772,2630,18402
1,31,1,1,2014,13,15871,2616,18487
1,31,1,1,2014,14,14908,2477,17385
1,31,1,1,2014,15,14776,2507,17283
1,31,1,1,2014,16,14376,2518,16894
1,31,1,1,2014,17,14554,2511,17065
1,31,1,1,2014,18,12626,2485,15111
1,31,1,1,2014,19,12816,2489,15305
1,31,1,1,2014,20,13729,2534,16263
1,31,1,1,2014,21,12930,2395,15325
1,31,1,1,2014,22,11928,2227,14155
1,31,1,1,2014,23,11872,2040,13912
1,31,1,1,2014,24,11618,1832,13450
2,1,2,1,2014,1,11742,1594,13336
2,1,2,1,2014,2,11960,1462,13422
2,1,2,1,2014,3,11830,1391,13221
2,1,2,1,2014,4,11784,1360,13144
2,1,2,1,2014,5,12135,1361,13496
2,1,2,1,2014,6,12451,1467,13918
2,1,2,1,2014,7,13624,1624,15248
2,1,2,1,2014,8,14772,1744,16516
2,1,2,1,2014,9,15236,1974,17210
2,1,2,1,2014,10,15505,2257,17762
2,1,2,1,2014,11,15438,2444,17882
2,1,2,1,2014,12,15419,2482,17901
2,1,2,1,2014,13,15874,2478,18352
2,1,2,1,2014,14,15325,2340,17665
2,1,2,1,2014,15,15250,2331,17581
2,1,2,1,2014,16,15420,2307,17727
2,1,2,1,2014,17,14981,2287,17268
2,1,2,1,2014,18,12994,2256,15250
2,1,2,1,2014,19,13007,2327,15334
2,1,2,1,2014,20,13378,2388,15766
2,1,2,1,2014,21,12815,2283,15098
2,1,2,1,2014,22,11806,2131,13937
2,1,2,1,2014,23,11623,1945,13568
2,1,2,1,2014,24,11891,1804,13695
2,2,2,1,2014,1,12191,1629,13820
2,2,2,1,2014,2,12018,1497,13515
2,2,2,1,2014,3,11825,1429,13254
2,2,2,1,2014,4,11812,1397,13209
2,2,2,1,2014,5,11664,1404,13068
2,2,2,1,2014,6,12767,1456,14223
2,2,2,1,2014,7,13535,1486,15021
2,2,2,1,2014,8,14316,1571,15887
2,2,2,1,2014,9,14495,1688,16183
2,2,2,1,2014,10,15473,1823,17296
2,2,2,1,2014,11,15758,1916,17674
2,2,2,1,2014,12,15944,1930,17874
2,2,2,1,2014,13,15736,1918,17654
2,2,2,1,2014,14,15288,1841,17129
2,2,2,1,2014,15,15255,1774,17029
2,2,2,1,2014,16,15007,1739,16746
2,2,2,1,2014,17,14506,1731,16237
2,2,2,1,2014,18,12944,1757,14701
2,2,2,1,2014,19,12276,1899,14175
2,2,2,1,2014,20,12945,2041,14986
2,2,2,1,2014,21,12447,2047,14494
2,2,2,1,2014,22,12083,1980,14063
2,2,2,1,2014,23,11474,1886,13360
2,2,2,1,2014,24,11066,1749,12815
1,3,2,1,2014,1,11696,1598,13294
1,3,2,1,2014,2,11586,1504,13090
1,3,2,1,2014,3,11680,1398,13078
1,3,2,1,2014,4,11741,1362,13103
1,3,2,1,2014,5,11918,1384,13302
1,3,2,1,2014,6,12602,1485,14087
1,3,2,1,2014,7,13862,1669,15531
1,3,2,1,2014,8,14960,1834,16794
1,3,2,1,2014,9,15832,2085,17917
1,3,2,1,2014,10,15894,2367,18261
1,3,2,1,2014,11,16081,2564,18645
1,3,2,1,2014,12,16000,2643,18643
1,3,2,1,2014,13,16053,2633,18686
1,3,2,1,2014,14,15668,2534,18202
1,3,2,1,2014,15,15672,2552,18224
1,3,2,1,2014,16,15701,2541,18242
1,3,2,1,2014,17,15067,2529,17596
1,3,2,1,2014,18,13621,2490,16111
1,3,2,1,2014,19,13021,2478,15499
1,3,2,1,2014,20,13428,2487,15915
1,3,2,1,2014,21,12547,2370,14917
1,3,2,1,2014,22,12571,2191,14762
1,3,2,1,2014,23,11712,2038,13750
1,3,2,1,2014,24,11549,1849,13398
1,4,2,1,2014,1,12261,1644,13905
1,4,2,1,2014,2,12221,1510,13731
1,4,2,1,2014,3,12436,1429,13865
1,4,2,1,2014,4,12287,1393,13680
1,4,2,1,2014,5,12460,1393,13853
1,4,2,1,2014,6,13344,1518,14862
1,4,2,1,2014,7,13970,1726,15696
1,4,2,1,2014,8,15219,1895,17114
1,4,2,1,2014,9,15526,2139,17665
1,4,2,1,2014,10,16050,2367,18417
1,4,2,1,2014,11,16191,2613,18804
1,4,2,1,2014,12,16131,2654,18785
1,4,2,1,2014,13,16272,2658,18930
1,4,2,1,2014,14,15992,2531,18523
1,4,2,1,2014,15,15830,2571,18401
1,4,2,1,2014,16,15834,2588,18422
1,4,2,1,2014,17,15345,2576,17921
1,4,2,1,2014,18,13533,2539,16072
1,4,2,1,2014,19,13533,2528,16061
1,4,2,1,2014,20,13709,2545,16254
1,4,2,1,2014,21,12984,2383,15367
1,4,2,1,2014,22,12187,2229,14416
1,4,2,1,2014,23,12347,2051,14398
1,4,2,1,2014,24,12330,1862,14192
1,5,2,1,2014,1,12397,1678,14075
1,5,2,1,2014,2,12630,1527,14157
1,5,2,1,2014,3,12347,1458,13805
1,5,2,1,2014,4,12530,1421,13951
1,5,2,1,2014,5,12604,1427,14031
1,5,2,1,2014,6,12896,1537,14433
1,5,2,1,2014,7,13973,1748,15721
1,5,2,1,2014,8,16171,1889,18060
1,5,2,1,2014,9,16227,2138,18365
1,5,2,1,2014,10,16641,2437,19078
1,5,2,1,2014,11,16567,2647,19214
1,5,2,1,2014,12,16475,2699,19174
1,5,2,1,2014,13,16684,2680,19364
1,5,2,1,2014,14,15970,2561,18531
1,5,2,1,2014,15,16337,2595,18932
1,5,2,1,2014,16,16190,2586,18776
1,5,2,1,2014,17,15252,2569,17821
1,5,2,1,2014,18,13763,2531,16294
1,5,2,1,2014,19,12852,2530,15382
1,5,2,1,2014,20,13624,2560,16184
1,5,2,1,2014,21,13301,2394,15695
1,5,2,1,2014,22,12620,2224,14844
1,5,2,1,2014,23,12398,2050,14448
1,5,2,1,2014,24,12550,1867,14417
1,6,2,1,2014,1,12668,1682,14350
1,6,2,1,2014,2,12575,1542,14117
1,6,2,1,2014,3,12612,1473,14085
1,6,2,1,2014,4,12815,1437,14252
1,6,2,1,2014,5,13003,1436,14439
1,6,2,1,2014,6,13445,1564,15009
1,6,2,1,2014,7,14226,1740,15966
1,6,2,1,2014,8,15864,1910,17774
1,6,2,1,2014,9,16132,2160,18292
1,6,2,1,2014,10,16205,2443,18648
1,6,2,1,2014,11,16447,2639,19086
1,6,2,1,2014,12,16791,2679,19470
1,6,2,1,2014,13,16497,2661,19158
1,6,2,1,2014,14,15893,2538,18431
1,6,2,1,2014,15,16160,2577,18737
1,6,2,1,2014,16,15849,2562,18411
1,6,2,1,2014,17,15136,2577,17713
1,6,2,1,2014,18,13747,2546,16293
1,6,2,1,2014,19,13296,2531,15827
1,6,2,1,2014,20,13950,2561,16511
1,6,2,1,2014,21,13646,2414,16060
1,6,2,1,2014,22,13230,2251,15481
1,6,2,1,2014,23,12840,2050,14890
1,6,2,1,2014,24,12884,1847,14731
1,7,2,1,2014,1,12725,1663,14388
1,7,2,1,2014,2,12343,1508,13851
1,7,2,1,2014,3,12685,1442,14127
1,7,2,1,2014,4,12925,1395,14320
1,7,2,1,2014,5,12901,1409,14310
1,7,2,1,2014,6,13482,1507,14989
1,7,2,1,2014,7,14513,1706,16219
1,7,2,1,2014,8,15377,1854,17231
1,7,2,1,2014,9,15839,2112,17951
1,7,2,1,2014,10,15729,2406,18135
1,7,2,1,2014,11,15971,2598,18569
1,7,2,1,2014,12,16067,2651,18718
1,7,2,1,2014,13,15782,2641,18423
1,7,2,1,2014,14,15410,2520,17930
1,7,2,1,2014,15,15151,2543,17694
1,7,2,1,2014,16,15354,2553,17907
1,7,2,1,2014,17,14669,2531,17200
1,7,2,1,2014,18,13018,2500,15518
1,7,2,1,2014,19,13147,2476,15623
1,7,2,1,2014,20,13873,2517,16390
1,7,2,1,2014,21,13489,2355,15844
1,7,2,1,2014,22,12560,2185,14745
1,7,2,1,2014,23,12416,1970,14386
1,7,2,1,2014,24,12594,1807,14401
2,8,2,1,2014,1,12836,1661,14497
2,8,2,1,2014,2,12847,1494,14341
2,8,2,1,2014,3,12746,1418,14164
2,8,2,1,2014,4,12928,1380,14308
2,8,2,1,2014,5,12865,1384,14249
2,8,2,1,2014,6,13333,1475,14808
2,8,2,1,2014,7,14149,1608,15757
2,8,2,1,2014,8,15371,1695,17066
2,8,2,1,2014,9,16060,1871,17931
2,8,2,1,2014,10,16513,2080,18593
2,8,2,1,2014,11,16636,2394,19030
2,8,2,1,2014,12,16652,2449,19101
2,8,2,1,2014,13,16131,2445,18576
2,8,2,1,2014,14,15978,2291,18269
2,8,2,1,2014,15,15835,2266,18101
2,8,2,1,2014,16,15619,2239,17858
2,8,2,1,2014,17,15051,2206,17257
2,8,2,1,2014,18,13401,2179,15580
2,8,2,1,2014,19,12731,2240,14971
2,8,2,1,2014,20,13926,2334,16260
2,8,2,1,2014,21,13177,2227,15404
2,8,2,1,2014,22,12665,2086,14751
2,8,2,1,2014,23,12473,1885,14358
2,8,2,1,2014,24,12637,1728,14365
2,9,2,1,2014,1,12756,1516,14272
2,9,2,1,2014,2,12579,1425,14004
2,9,2,1,2014,3,12493,1380,13873
2,9,2,1,2014,4,12754,1358,14112
2,9,2,1,2014,5,12844,1314,14158
2,9,2,1,2014,6,13292,1406,14698
2,9,2,1,2014,7,13989,1448,15437
2,9,2,1,2014,8,14986,1535,16521
2,9,2,1,2014,9,15427,1643,17070
2,9,2,1,2014,10,15989,1797,17786
2,9,2,1,2014,11,16351,1883,18234
2,9,2,1,2014,12,16358,1904,18262
2,9,2,1,2014,13,16158,1854,18012
2,9,2,1,2014,14,15861,1770,17631
2,9,2,1,2014,15,15492,1692,17184
2,9,2,1,2014,16,15693,1631,17324
2,9,2,1,2014,17,14510,1600,16110
2,9,2,1,2014,18,12730,1624,14354
2,9,2,1,2014,19,12424,1746,14170
2,9,2,1,2014,20,13469,1916,15385
2,9,2,1,2014,21,13060,1908,14968
2,9,2,1,2014,22,12467,1833,14300
2,9,2,1,2014,23,12062,1679,13741
2,9,2,1,2014,24,12084,1495,13579
1,11,2,1,2014,1,12398,1386,13784
1,11,2,1,2014,2,12263,1300,13563
1,11,2,1,2014,3,12348,1219,13567
1,11,2,1,2014,4,12318,1186,13504
1,11,2,1,2014,5,12696,1201,13897
1,11,2,1,2014,6,13022,1341,14363
1,11,2,1,2014,7,14078,1557,15635
1,11,2,1,2014,8,15149,1731,16880
1,11,2,1,2014,9,15828,1979,17807
1,11,2,1,2014,10,16145,2241,18386
1,11,2,1,2014,11,16233,2401,18634
1,11,2,1,2014,12,16364,2424,18788
1,11,2,1,2014,13,15968,2399,18367
1,11,2,1,2014,14,15711,2289,18000
1,11,2,1,2014,15,15526,2299,17825
1,11,2,1,2014,16,15386,2283,17669
1,11,2,1,2014,17,14875,2280,17155
1,11,2,1,2014,18,13045,2256,15301
1,11,2,1,2014,19,13131,2264,15395
1,11,2,1,2014,20,13840,2328,16168
1,11,2,1,2014,21,13523,2205,15728
1,11,2,1,2014,22,12935,2000,14935
1,11,2,1,2014,23,12360,1824,14184
1,11,2,1,2014,24,12397,1621,14018
1,12,2,1,2014,1,12688,1438,14126
1,12,2,1,2014,2,12613,1321,13934
1,12,2,1,2014,3,12557,1267,13824
1,12,2,1,2014,4,12851,1233,14084
1,12,2,1,2014,5,12822,1260,14082
1,12,2,1,2014,6,13652,1388,15040
1,12,2,1,2014,7,14363,1581,15944
1,12,2,1,2014,8,15503,1738,17241
1,12,2,1,2014,9,16212,1990,18202
1,12,2,1,2014,10,16475,2251,18726
1,12,2,1,2014,11,16548,2406,18954
1,12,2,1,2014,12,16673,2439,19112
1,12,2,1,2014,13,16506,2405,18911
1,12,2,1,2014,14,15975,2283,18258
1,12,2,1,2014,15,15671,2290,17961
1,12,2,1,2014,16,15744,2288,18032
1,12,2,1,2014,17,15196,2281,17477
1,12,2,1,2014,18,13404,2276,15680
1,12,2,1,2014,19,12968,2262,15230
1,12,2,1,2014,20,13981,2301,16282
1,12,2,1,2014,21,13354,2217,15571
1,12,2,1,2014,22,12555,2061,14616
1,12,2,1,2014,23,12258,1882,14140
1,12,2,1,2014,24,12474,1706,14180
1,13,2,1,2014,1,12786,1470,14256
1,13,2,1,2014,2,12834,1354,14188
1,13,2,1,2014,3,12573,1299,13872
1,13,2,1,2014,4,12710,1267,13977
1,13,2,1,2014,5,12956,1292,14248
1,13,2,1,2014,6,13366,1422,14788
1,13,2,1,2014,7,14353,1614,15967
1,13,2,1,2014,8,15708,1770,17478
1,13,2,1,2014,9,15969,2023,17992
1,13,2,1,2014,10,16191,2285,18476
1,13,2,1,2014,11,16132,2440,18572
1,13,2,1,2014,12,16005,2470,18475
1,13,2,1,2014,13,15529,2431,17960
1,13,2,1,2014,14,14841,2315,17156
1,13,2,1,2014,15,14594,2327,16921
1,13,2,1,2014,16,14343,2315,16658
1,13,2,1,2014,17,14081,2318,16399
1,13,2,1,2014,18,12521,2309,14830
1,13,2,1,2014,19,12361,2308,14669
1,13,2,1,2014,20,13123,2385,15508
1,13,2,1,2014,21,13148,2238,15386
1,13,2,1,2014,22,12519,2089,14608
1,13,2,1,2014,23,12285,1888,14173
1,13,2,1,2014,24,12455,1710,14165
1,14,2,1,2014,1,12353,1504,13857
1,14,2,1,2014,2,12595,1352,13947
1,14,2,1,2014,3,12460,1286,13746
1,14,2,1,2014,4,12780,1270,14050
1,14,2,1,2014,5,12708,1291,13999
1,14,2,1,2014,6,13233,1416,14649
1,14,2,1,2014,7,14102,1642,15744
1,14,2,1,2014,8,14838,1810,16648
1,14,2,1,2014,9,15361,2075,17436
1,14,2,1,2014,10,15642,2354,17996
1,14,2,1,2014,11,15709,2508,18217
1,14,2,1,2014,12,15543,2536,18079
1,14,2,1,2014,13,15150,2503,17653
1,14,2,1,2014,14,14225,2338,16563
1,14,2,1,2014,15,13906,2350,16256
1,14,2,1,2014,16,13885,2336,16221
1,14,2,1,2014,17,13391,2345,15736
1,14,2,1,2014,18,12428,2326,14754
1,14,2,1,2014,19,12488,2318,14806
1,14,2,1,2014,20,12880,2328,15208
1,14,2,1,2014,21,13030,2189,15219
1,14,2,1,2014,22,12663,2052,14715
1,14,2,1,2014,23,12004,1914,13918
1,14,2,1,2014,24,12067,1692,13759
2,15,2,1,2014,1,12221,1568,13789
2,15,2,1,2014,2,12289,1343,13632
2,15,2,1,2014,3,12395,1273,13668
2,15,2,1,2014,4,12071,1245,13316
2,15,2,1,2014,5,12135,1272,13407
2,15,2,1,2014,6,13219,1373,14592
2,15,2,1,2014,7,13997,1555,15552
2,15,2,1,2014,8,15070,1671,16741
2,15,2,1,2014,9,15556,1882,17438
2,15,2,1,2014,10,15801,2184,17985
2,15,2,1,2014,11,15812,2358,18170
2,15,2,1,2014,12,15781,2335,18116
2,15,2,1,2014,13,15145,2231,17376
2,15,2,1,2014,14,14279,2046,16325
2,15,2,1,2014,15,14105,2021,16126
2,15,2,1,2014,16,14079,1981,16060
2,15,2,1,2014,17,13503,1992,15495
2,15,2,1,2014,18,12376,2008,14384
2,15,2,1,2014,19,12745,2061,14806
2,15,2,1,2014,20,13370,2194,15564
2,15,2,1,2014,21,12766,2094,14860
2,15,2,1,2014,22,11974,1944,13918
2,15,2,1,2014,23,11499,1758,13257
2,15,2,1,2014,24,11745,1613,13358
2,16,2,1,2014,1,11752,1454,13206
2,16,2,1,2014,2,12136,1272,13408
2,16,2,1,2014,3,12120,1199,13319
2,16,2,1,2014,4,12257,1179,13436
2,16,2,1,2014,5,12320,1212,13532
2,16,2,1,2014,6,12814,1285,14099
2,16,2,1,2014,7,13639,1351,14990
2,16,2,1,2014,8,14711,1416,16127
2,16,2,1,2014,9,15669,1568,17237
2,16,2,1,2014,10,15710,1714,17424
2,16,2,1,2014,11,16022,1821,17843
2,16,2,1,2014,12,16112,1787,17899
2,16,2,1,2014,13,15574,1768,17342
2,16,2,1,2014,14,14712,1691,16403
2,16,2,1,2014,15,14444,1612,16056
2,16,2,1,2014,16,14582,1542,16124
2,16,2,1,2014,17,14114,1552,15666
2,16,2,1,2014,18,12155,1589,13744
2,16,2,1,2014,19,12399,1716,14115
2,16,2,1,2014,20,12896,1871,14767
2,16,2,1,2014,21,12426,1868,14294
2,16,2,1,2014,22,11490,1780,13270
2,16,2,1,2014,23,11444,1677,13121
2,16,2,1,2014,24,11914,1577,13491
1,17,2,1,2014,1,12256,1382,13638
1,17,2,1,2014,2,11857,1298,13155
1,17,2,1,2014,3,11627,1206,12833
1,17,2,1,2014,4,12124,1173,13297
1,17,2,1,2014,5,12318,1196,13514
1,17,2,1,2014,6,12608,1316,13924
1,17,2,1,2014,7,14223,1528,15751
1,17,2,1,2014,8,14832,1684,16516
1,17,2,1,2014,9,15614,1895,17509
1,17,2,1,2014,10,15556,2100,17656
1,17,2,1,2014,11,15513,2362,17875
1,17,2,1,2014,12,15607,2388,17995
1,17,2,1,2014,13,15628,2380,18008
1,17,2,1,2014,14,15354,2280,17634
1,17,2,1,2014,15,15159,2290,17449
1,17,2,1,2014,16,15253,2276,17529
1,17,2,1,2014,17,14725,2273,16998
1,17,2,1,2014,18,13284,2249,15533
1,17,2,1,2014,19,12749,2258,15007
1,17,2,1,2014,20,13753,2321,16074
1,17,2,1,2014,21,12970,2258,15228
1,17,2,1,2014,22,12075,1989,14064
1,17,2,1,2014,23,12087,1738,13825
1,17,2,1,2014,24,12171,1589,13760
1,18,2,1,2014,1,11943,1437,13380
1,18,2,1,2014,2,11868,1316,13184
1,18,2,1,2014,3,11887,1256,13143
1,18,2,1,2014,4,11933,1215,13148
1,18,2,1,2014,5,12249,1249,13498
1,18,2,1,2014,6,12758,1417,14175
1,18,2,1,2014,7,13568,1625,15193
1,18,2,1,2014,8,15052,1791,16843
1,18,2,1,2014,9,15570,2032,17602
1,18,2,1,2014,10,16007,2260,18267
1,18,2,1,2014,11,15993,2428,18421
1,18,2,1,2014,12,16062,2440,18502
1,18,2,1,2014,13,15801,2433,18234
1,18,2,1,2014,14,15571,2368,17939
1,18,2,1,2014,15,15154,2380,17534
1,18,2,1,2014,16,15222,2368,17590
1,18,2,1,2014,17,15093,2372,17465
1,18,2,1,2014,18,13166,2352,15518
1,18,2,1,2014,19,12944,2351,15295
1,18,2,1,2014,20,13767,2428,16195
1,18,2,1,2014,21,13140,2252,15392
1,18,2,1,2014,22,12403,2062,14465
1,18,2,1,2014,23,11784,1915,13699
1,18,2,1,2014,24,11778,1774,13552
3,19,2,1,2014,1,12006,1513,13519
3,19,2,1,2014,2,11973,1383,13356
3,19,2,1,2014,3,11778,1317,13095
3,19,2,1,2014,4,12396,1285,13681
3,19,2,1,2014,5,12058,1307,13365
3,19,2,1,2014,6,12676,1428,14104
3,19,2,1,2014,7,13525,1583,15108
3,19,2,1,2014,8,15076,1730,16806
3,19,2,1,2014,9,16307,1973,18280
3,19,2,1,2014,10,16682,2263,18945
3,19,2,1,2014,11,16725,2463,19188
3,19,2,1,2014,12,17158,2477,19635
3,19,2,1,2014,13,16880,2472,19352
3,19,2,1,2014,14,16515,2381,18896
3,19,2,1,2014,15,16172,2375,18547
3,19,2,1,2014,16,16005,2370,18375
3,19,2,1,2014,17,15533,2368,17901
